04-21-2025 13:11 EDT,
Protect Trans Kids University,51.32
Oregon,102.65
Connecticut (UConn),30.79
Virginia Tech,283.56
Arkansas,102.65
Nebraska,61.59
Maryland,50.3
Minnesota,22.21
Virginia Tech,38.15
Michigan,134.48
Washington & Lee,51.32
Wisconsin,82.12
Georgetown,102.65
Louisiana State (LSU),20.53
Connecticut (UConn),37.29
Wisconsin,24.69
South Florida (USF),102.65
Syracuse,4106.35
The College of New Jersey,114.97
Slippery Rock,13.44
Michigan,13.44
Kansas,17.58
Michigan,161.37
Texas Christian (TCU),103.52
Minnesota,63
Georgia Tech,95
Protect Trans Kids University,34.21
Buffalo,91.2
Wisconsin,61.59
Florida,17.61
Michigan,64.17
Stanford,169.91
Mississippi (Ole Miss),17.59
Wisconsin,51.32
Miami (FL),169.04
Georgia Tech,256.64
Oregon,32.54
North Carolina (UNC),75.18
Minnesota,65.82
Protect Trans Kids University,20.53
Michigan,102.65
Clemson,75.39
Wisconsin,39.35
Iowa State,29.05
Washington,102.65
Michigan,63.64
Fairleigh Dickinson,161.27
Wisconsin,102.65
Texas A&M,102.65
Rutgers,260.64
Central Michigan,102.65
Michigan,134.48
Illinois,23.17
Cornell,57.02
Florida,122.01
Florida,31.93
Kansas,30.79
Georgia Tech,359.3
Protect Trans Kids University,256.64
Virginia (UVA),410.6
Arizona,14.37
Michigan,13.44
Michigan,161.28
Michigan,153.98
Protect Trans Kids University,124.28
Northern Illinois,121.13
Protect Trans Kids University,24.17
Princeton,51.32
Ohio State,35.14
Kentucky,25.66
Wisconsin,39.18
Wisconsin,21.55
Protect Trans Kids University,31.99
Michigan,1048.96
Kansas,24.85
Michigan,13.44
Georgia Tech,41.06
Michigan,13.44
University of Rhode Island,17.51
Protect Trans Kids University,22.99
Vanderbilt,114.97
Wake Forest,513.29
Tulane,599.88
Penn State,70.24
Washington State,165.58
University of Alaska Anchorage,20.53
Gonzaga,25.66
Protect Trans Kids University,102.65
Protect Trans Kids University,82.08
Protect Trans Kids University,71.86
Protect Trans Kids University,153.98
Washington,51.32
Boston University,513.29
Syracuse,100.44
Protect Trans Kids University,26.91
Minnesota,102.65
Michigan,26.2
Boston College,51.32
Michigan,20.18
Protect Trans Kids University,102.65
Gonzaga,86.88
Boston University,20.53
Protect Trans Kids University,102.65
Virginia Tech,22.74
Hanover College,102.65
Protect Trans Kids University,19.49
Michigan,25.66
Michigan,102.65
Protect Trans Kids University,246.36
Texas,23252.74
USC (University Of Southern California),26.83
Protect Trans Kids University,20.72
Washington,160.25
Georgia,46.4
Washington & Lee,1842.72
East Carolina,26.9
Arizona,60.8
Indiana,79.04
Michigan State,51.32
Texas Tech,112.59
William & Mary,159.85
University of San Diego,25.66
Columbia,20.13
Notre Dame,184.63
Protect Trans Kids University,51.32
Cal (Berkeley),102.65
Minnesota,102.65
Minnesota,25.35
Cal (Berkeley),12285.18
SZD U Gold Trans Ams,821.27
Tulane,46.45
Tennessee,96.03
Ohio State,48.22
Minnesota,71.84
Clemson,51.32
Texas Christian (TCU),143.61
Colorado,20.66
Utah,205.31
Wisconsin,32
Stanford,802.79
Michigan,51.32
Michigan,116.1
Illinois,1026.58
Michigan,21.55
Northwestern,123.42
Protect Trans Kids University,102.65
Colorado State,39.18
SUNY Oswego,51.53
North Texas,156
Wisconsin,63.34
Vacation Bible School,133.45
Penn State,326
Protect Trans Kids University,179.77
Kentucky,61.59
Pittsburgh (Pitt),13.43
Spring Hill College,20.53
Protect Trans Kids University,371.4
Washington,28.74
James Madison,20.53
Notre Dame,143.72
Lehigh,156.61
Northwestern,769.94
Maryland,102.65
Minnesota,893.13
Protect Trans Kids University,78.32
Tennessee,102.65
Protect Trans Kids University,102.65
South Carolina,17.59
Alabama,256.64
Protect Trans Kids University,53.76
Notre Dame,102.8
Northwestern,41.37
Boise State,57.48
North Carolina State,49.76
Rutgers,780.2
Allegheny College,26.69
Wisconsin,26.79
Tennessee,78.69
Northwestern,25.66
Minnesota,102.65
Long Beach State,23.61
Protect Trans Kids University,51.32
Tennessee,83.23
Penn State,133.45
Cal (Berkeley),122.85
Protect Trans Kids University,133.45
Stanford,51.32
Protect Trans Kids University,69.99
Michigan State,30.79
Protect Trans Kids University,60.56
Wisconsin,51.32
South Carolina,69.19
Protect Trans Kids University,51.32
Michigan,102.65
Notre Dame,31.62
Oklahoma,25.66
Protect Trans Kids University,145.77
Clemson,75.39
Ohio State,160.02
Arizona State,71.93
Tennessee,205.31
Oberlin College,41.51
Protect Trans Kids University,21.35
Notre Dame,165.69
Marshall,25.66
Coastal Carolina,226.19
Texas A&M,100.6
Maryland,609.79
Wisconsin,14.25
Northwestern,44.3
UC Merced,20.58
Texas,34.93
Protect Trans Kids University,175.75
Wisconsin,39.26
Georgia,22.78
Kentucky,15.39
Michigan,13.1
Trinity College (CT),75.64
Protect Trans Kids University,174.61
Marshall,20.53
SZD U Gold Trans Ams,49.06
Kalamazoo College,51.32
Birmingham-Southern College,172.46
Truman State,49.45
Virginia Tech,40.94
Indiana,67.75
Notre Dame,32.13
SZD U Gold Trans Ams,44.49
Purdue,100
Georgetown,2566.47
Protect Trans Kids University,211.08
Florida State,25.66
Wisconsin,205.31
Notre Dame,50.66
Wisconsin,102.65
Washington,26.9
Michigan,43.39
Alabama,61.59
Michigan,161.28
Kentucky,491.73
Clemson,150
Texas A&M,20.66
Wisconsin,20.29
Protect Trans Kids University,43.4
Syracuse,102.65
Middlebury College,1847.85
Bowdoin College,20.53
Notre Dame,215.58
Protect Trans Kids University,2043.93
Oregon,50.51
Emory,194.02
Georgia,46.4
Indiana,67.75
Ithaca College,205.31
Ohio State,35.14
Protect Trans Kids University,21.55
Texas,170.7
San Jose State,153.98
Protect Trans Kids University,443.4
Hawai'i,48.14
Washington,78.43
Washington University in Saint Louis (WashU),51.61
Alabama,43.25
Buffalo,26.07
Albion College,315.31
Georgia Tech,45.42
Kalamazoo College,51.32
Michigan,13.44
Texas Christian (TCU),52.81
Yale,73.51
Georgia Tech,24.21
SZD U Gold Trans Ams,307.97
Case Western Reserve,10.26
Protect Trans Kids University,102.65
Protect Trans Kids University,2309.82
Clemson,61.74
American University,53.38
BYU,109.03
Protect Trans Kids University,47.56
Michigan,133.55
Iowa,680.4
North Dakota State,111.2
Pittsburgh (Pitt),161.16
Michigan,13.44
Nebraska,59.64
Minnesota,253.56
Make Spencer Eat Cheese University,513.29
Michigan,13.44
Indiana,51.32
Protect Trans Kids University,27.96
Georgia State,199.97
Protect Trans Kids University,25.66
Connecticut (UConn),256.64
Protect Trans Kids University,25.66
Louisiana State (LSU),61.6
Protect Trans Kids University,102.65
Protect Trans Kids University,1231.8
Kentucky,123.36
Texas,31000
Protect Trans Kids University,51.32
Hofstra,513.29
Ohio State,148.85
Michigan,123.19
Bradley University,41.06
North Carolina State,41.06
UMass,51.32
Nebraska,205.31
Stanford,58.51
Texas Tech,60.85
Florida,153.98
Wisconsin,31.82
Protect Trans Kids University,102.65
Northern Arizona,42.04
Toledo,24.69
Dayton,102.65
Protect Trans Kids University,102.65
Protect Trans Kids University,51.32
Georgia Tech,27.82
Clemson,287.44
Florida State,228.12
Pay Them Kids Their Money,1823.22
Notre Dame,204.97
Notre Dame,204.13
SZD U Gold Trans Ams,205.31
Georgia Tech,51.32
Virginia Tech,64.03
Protect Trans Kids University,37.31
Northwestern,62.62
Georgia Tech,102.65
Ohio State,770.04
SZD U Gold Trans Ams,20.63
SZD U Gold Trans Ams,102.65
Protect Trans Kids University,177.36
Université Paris Dauphine,513.29
Protect Trans Kids University,13.44
Georgia,102.65
Protect Trans Kids University,30.79
Ohio,10.45
Ohio State,194.02
Texas A&M,51.32
Protect Trans Kids University,51.32
North Dakota State,51.32
Middlebury College,513.29
Purdue,256.64
USC (University Of Southern California),102.65
Harding University,42.49
Georgia,102.65
Florida,67.37
West Virginia,139.61
Michigan,19.66
Ohio,6.2
Maine,74.56
Florida,51.32
Ohio,7.7
Ohio State,75.96
Arkansas State,39.32
Florida,11.51
North Carolina (UNC),102.65
Michigan,20.18
Protect Trans Kids University,27.96
USC (University Of Southern California),51.32
Georgia,256.64
Protect Trans Kids University,95.7
South Carolina,188
Tennessee,24.81
Protect Trans Kids University,51.32
Missouri (Mizzou),51.32
Protect Trans Kids University,51.32
Tennessee,102.65
Protect Trans Kids University,2734.8
Western Michigan,62.34
Southern Methodist (SMU),5000
West Virginia,134.38
Hawai'i,120.11
Ohio,50
Arkansas,235.68
Michigan State,25.66
American University,492.72
Penn State,71.08
Protect Trans Kids University,132.55
Protect Trans Kids University,51.32
Wyoming,51.32
Protect Trans Kids University,102.65
Louisiana State (LSU),61.59
Boise State,89
Louisiana Lafayette,51.32
South Carolina,39.01
Syracuse,105.73
Appalachian State,102.65
Boise State,54.81
Protect Trans Kids University,30.79
Protect Trans Kids University,32.64
Protect Trans Kids University,32.13
Georgia,20.53
West Virginia,20.53
Alabama,51.32
Georgia Tech,227.49
Georgia,25.66
Georgia,102.65
Michigan,31.04
North Carolina (UNC),20.56
Auburn,153.98
Connecticut (UConn),102.65
University of Manitoba,102.65
Wake Forest,51.32
East Carolina,51.32
Michigan,134.48
Utah,51.32
Tennessee,20.51
Protect Trans Kids University,20.53
Northwestern,102.65
Maryland,29.28
Mississippi (Ole Miss),26.83
Arizona,32.23
Make Spencer Eat Cheese University,943.68
North Carolina (UNC),81.77
Michigan,87.1
Protect Trans Kids University,1194.84
Texas,18.17
Kansas,102.65
Wisconsin,20.53
Washington & Lee,359.3
Arizona,205.31
Protect Trans Kids University,20.53
Kansas State,96.36
Gonzaga,61.59
Arkansas,44.86
William & Mary,51.32
Michigan State,256.64
Maryland,66.23
Cal (Berkeley),770.96
Mercer,21.26
Auburn,389.54
Ohio,20.43
Central Washington,20.53
Michigan,134.31
Idaho,76.99
Central Michigan,16.14
Texas,52.45
Clemson,20.33
Texas A&M,88.28
Iowa,147.72
Protect Trans Kids University,51.32
Protect Trans Kids University,13.44
Texas A&M,9.3
Michigan,26.89
Florida,51.32
Oregon,50.51
Chico State,256.64
Illinois,2534.64
Texas,88.28
Case Western Reserve,66.73
South Alabama,128.32
Boise State,6.15
Texas Christian (TCU),102.65
Syracuse,169.38
Pittsburgh (Pitt),128.42
Hendrix College,120.91
Toledo,6.15
Protect Trans Kids University,20.53
Georgia,76.99
Arizona,35.93
Protect Trans Kids University,35.93
Arkansas,40.18
Protect Trans Kids University,19.91
Protect Trans Kids University,51.32
Protect Trans Kids University,1231.8
Indiana,35.14
Troy,349.04
Wesleyan,20.77
Duke,256.64
Gustavus Adolphus College,179.65
Protect Trans Kids University,307.97
SZD U Gold Trans Ams,156.72
San Diego State,76.99
Arizona,53.38
Hillsdale College,185.81
Protect Trans Kids University,256.64
Arizona State,2377.57
Loras College,20.61
Protect Trans Kids University,10.26
Protect Trans Kids University,10.26
Protect Trans Kids University,256.64
Texas,77.37
Rutgers,25.66
University of New Orleans,20.37
Nebraska,174.52
Texas,34.03
Connecticut (UConn),10.26
Washington,102.65
Protect Trans Kids University,10.26
Rice,20.53
Georgia Tech,423.98
Colgate,13.13
Michigan,63.64
Michigan,13.44
Protect Trans Kids University,27.96
Penn State,20.53
Arizona,58.7
Protect Trans Kids University,30.79
Clemson,75.58
Protect Trans Kids University,1231.8
Protect Trans Kids University,51.32
Duquesne University,51.32
Protect Trans Kids University,20.53
Protect Trans Kids University,319.67
Georgia Tech,52.79
Arizona State,128.32
Georgia Tech,28.98
Stanford,111.84
Pittsburgh (Pitt),13.43
Northwestern,102.65
Duke,52.35
Ohio,39.04
Washington State,24.83
Alabama,42.43
Northwestern,84.18
Penn State,248.43
Morehouse College,13.1
Michigan,171.59
Louisiana Monroe,45.24
Virginia (UVA),40.34
Auburn,5.24
Florida,67.37
Clemson,75.39
Georgia,10.26
Middle Tennessee State,46.51
Protect Trans Kids University,10.36
Colorado State,24.74
Protect Trans Kids University,20.53
Clemson,19.5
Clemson,57.48
Michigan,161.28
Indiana,102.65
Michigan,102.65
Michigan,1345.46
South Carolina,5.13
Protect Trans Kids University,51.32
Protect Trans Kids University,41.06
Michigan,116.1
Nebraska,10.3
Wisconsin,102.65
West Virginia,191.97
Oregon,20.37
Protect Trans Kids University,20.21
Wisconsin,34.21
Michigan,104
Southern Illinois,10.26
Northern Illinois,30.79
Macalester College,51.32
Maryland,128.32
Syracuse,20.53
Protect Trans Kids University,256.64
Protect Trans Kids University,102.65
Mexico City Wild Wings,718.61
Oregon,33.16
Miami (OH),10.26
NYU,79.04
Northwestern,132.42
Hofstra,3593.06
Washington,228.75
Michigan,20.34
Missouri (Mizzou),102.65
Washington,102.65
Houston,14.37
Georgia,10.26
Mississippi State,15.39
Michigan Tech,205.31
Michigan,256.64
Minnesota,51.32
Protect Trans Kids University,102.65
Texas Christian (TCU),67.44
Protect Trans Kids University,20.53
Michigan,134.48
Protect Trans Kids University,13.44
North Dakota,61.59
Ohio,34.39
Cincinnati,10.26
Texas A&M,148.86
Washington State,316.18
Protect Trans Kids University,51.32
Protect Trans Kids University,102.65
Arkansas,50.86
Kansas State,36
Georgia Tech,2495.63
Mississippi State,4927.56
Vermont,20.53
Ohio State,87.59
Protect Trans Kids University,102.65
Michigan,13.44
Tennessee,958
Mount Allison University,51.32
Protect Trans Kids University,102.65
Florida,67.37
Nebraska,57.48
Protect Trans Kids University,143.18
Ohio,23.78
North Carolina (UNC),17.04
Louisville,42.23
Louisiana Lafayette,102.65
Protect Trans Kids University,46.58
Michigan,13.44
Rice,40.14
Michigan,53.79
Florida,89.07
University of Portland,76.99
Protect Trans Kids University,20.53
Northern Arizona,35.03
Michigan,134.48
Protect Trans Kids University,20.61
Protect Trans Kids University,20.78
Protect Trans Kids University,102.65
Protect Trans Kids University,102.65
Texas A&M,190.94
Protect Trans Kids University,103.68
University of British Columbia,26
Hanover College,21.55
Michigan,13.44
Protect Trans Kids University,1478.28
St. Olaf College,61.59
Troy,20.53
Michigan,64.17
Protect Trans Kids University,51.32
Kent State,244.86
Arizona State,346.44
Louisiana State (LSU),102.65
Michigan,13.44
Georgia Tech,24.85
University of Night Ham,73.53
Indiana,25.66
South Carolina,38
Marquette,91.09
Michigan,23.61
Missouri (Mizzou),20.17
Illinois,102.65
Illinois,2163.02
William & Mary,102.65
Protect Trans Kids University,20.68
Notre Dame,55.92
UAB (Alabama-Birmingham),82.32
Vanderbilt,41.42
Protect Trans Kids University,19.19
Texas Christian (TCU),51.32
Protect Trans Kids University,256.64
Protect Trans Kids University,7.18
Florida,53.58
The College of St. Scholastica,100.6
Utah,25.66
Protect Trans Kids University,102.65
Rutgers,51.32
Protect Trans Kids University,102.65
Buffalo,42.06
Fordham,102.65
Oklahoma State,27.96
Ohio State,102.65
Montana State,100.6
Alabama,232
Macalester College,27.71
South Carolina,20.69
Syracuse,43.5
Michigan,63.64
Protect Trans Kids University,134.48
Maine,10.59
Penn,76.99
Protect Trans Kids University,35.1
North Carolina State,36.23
Texas,69
Protect Trans Kids University,21.55
Penn State,10
Dayton,102.65
Michigan,102.65
Protect Trans Kids University,20.53
Protect Trans Kids University,41.06
Appalachian State,73.19
Protect Trans Kids University,40.34
Lewis & Clark College,36.64
Georgia,53.73
Protect Trans Kids University,256.64
Protect Trans Kids University,51.32
Youngstown State,27.96
USC (University Of Southern California),102.65
Protect Trans Kids University,102.65
Lock Haven University,20.33
Georgia,45.6
Boston College,61.03
Protect Trans Kids University,25.92
Georgia,10.26
Michigan,13.44
Protect Trans Kids University,10.26
Baylor,63.21
Protect Trans Kids University,25.66
Saint Louis University,30.85
Kansas,513.29
Michigan,47.56
Oregon,59.54
Georgia,99.57
Texas,102.65
Virginia (UVA),30.79
Kansas,41.16
Colby College,51.32
Iowa,33.87
Notre Dame,107.79
Protect Trans Kids University,20.53
Michigan,52.4
Washington,27.89
Clemson,20.71
Utah,55.53
Maryland,102.65
Protect Trans Kids University,51.32
Protect Trans Kids University,256.64
Make Spencer Eat Cheese University,102.65
Middlebury College,33.14
Washington University in Saint Louis (WashU),25.66
Protect Trans Kids University,246.36
Northern Illinois,103.82
Protect Trans Kids University,79.04
Bowling Green,120.11
Kansas State,71.54
North Alabama,20.53
Oklahoma,177.59
Nebraska,36.24
Western Michigan,153.98
Ohio,15.39
UCLA,256.64
Georgia,45.6
Tulane,20.53
Georgia,256.64
Rutgers,262.8
William & Mary,51.32
Appalachian State,229.95
Florida,51.32
Stanford,102.65
Michigan,1344.84
Protect Trans Kids University,45.68
North Dakota State,149.78
Pittsburgh (Pitt),134.38
Howard University,19.16
Arkansas,207.28
Louisville,20
Cal (Berkeley),246.38
Protect Trans Kids University,20.53
Protect Trans Kids University,60.56
Protect Trans Kids University,15.39
Michigan,13.44
Oklahoma,51.32
Michigan,13.44
Pomona College,38.33
SUNY Brockport,256.64
Protect Trans Kids University,173.78
Michigan,153.98
Nebraska,102.65
Washington,102.65
SUNY Potsdam,615.95
Protect Trans Kids University,51.32
Alabama,541.01
Protect Trans Kids University,26.89
Kent State,107.79
Kent State,25.66
Iowa,102.65
Protect Trans Kids University,102.65
Missouri (Mizzou),37.24
University of Chicago,51.32
Penn State,102.65
Missouri (Mizzou),78.7
Penn State,34.96
Tennessee,102.65
University of Alaska Fairbanks,256.64
Ohio,39.04
Protect Trans Kids University,102.65
North Carolina (UNC),48.71
Protect Trans Kids University,2052.15
Army,102.65
Syracuse,541.92
Buffalo,1231.9
Protect Trans Kids University,10.26
William & Mary,20.53
Protect Trans Kids University,102.65
Maryland,108.81
Old Dominion,20.53
Georgia Tech,53.6
Penn State,20.53
Ithaca College,30.79
Texas,513.29
Missouri (Mizzou),37.24
Protect Trans Kids University,20.35
Nebraska,58.51
Tulane,256.64
West Virginia,170.56
Northwestern,17.6
South Carolina,65.7
Alabama,31.82
Iowa,20.53
Reed College,31.82
Louisiana State (LSU),862.32
Oregon,83.16
Michigan,13.44
Michigan,1344.83
Memphis,35.93
Virginia Tech,215.58
Tulane,10.26
Georgia,644.76
Vanderbilt,51.32
Connecticut (UConn),18.21
Ohio State,51.32
Virginia Military Institute,2058.31
Ohio State,51.32
Protect Trans Kids University,63.64
Notre Dame,236.11
Boston College,1048.14
Make Spencer Eat Cheese University,51.32
Tennessee,20.71
UCSB,51.32
South Florida (USF),45.38
Western Michigan,51.32
Michigan,20.53
Texas,17.69
Florida,205.31
Boise State,1324.4
Michigan,134.31
Northern Iowa,24.63
Baylor,133.45
Northwestern,20.67
Virginia Tech,1404.36
Pittsburgh (Pitt),51.32
Michigan,321.32
Drake University,33.09
Protect Trans Kids University,33.87
Georgetown,513.29
Clemson,45.33
Florida,20.53
Louisiana State (LSU),11.29
UC Riverside,516.37
Protect Trans Kids University,256.64
Michigan,64.17
Francis Marion University,102.65
Protect Trans Kids University,51.32
Cincinnati,51.32
Tennessee,102.65
Georgia,52.34
Florida State,20.1
Pittsburgh (Pitt),246.36
Purdue,410.63
Minnesota,454.77
Arizona State,102.65
Liberty,70.83
Texas,17.52
West Virginia,113.95
Protect Trans Kids University,102.65
Indiana,307.97
Louisiana Tech,123.12
Georgia Tech,102.65
Texas,35.93
Michigan,148.85
Protect Trans Kids University,256.64
Penn State,11.2
Arkansas,19.64
Protect Trans Kids University,102.65
Michigan,5.13
Dickinson College,51.32
Indiana,67.75
Ohio,153.98
Protect Trans Kids University,30.79
Emory,51.32
South Carolina,17.59
Notre Dame,142.69
Cal (Berkeley),369.57
Virginia Tech,51.32
Washington,102.65
San Jose State,91.4
Michigan,94.13
Clemson,319.26
UC Santa Cruz,359.3
Notre Dame,102.65
Georgia State,37.28
Hanover College,102.65
Vanderbilt,151
North Carolina State,25.66
Protect Trans Kids University,102.65
Alabama,15.39
Clemson,57.56
Michigan,25.66
Florida,43.63
South Carolina,51.32
Georgia Tech,61.59
Michigan,13.44
Protect Trans Kids University,51.32
Michigan,22.41
Ohio State,6.87
Notre Dame,102.65
James Madison,36.25
Indiana,31.99
Nebraska,566.67
Protect Trans Kids University,20.75
Texas,18.17
Georgia Tech,73.33
Michigan,13.44
Rice,102.65
Clemson,256.64
William & Mary,17.38
Texas,181.7
Bowling Green,42.35
South Florida (USF),82.12
Minnesota,102.65
Michigan,131.04
Protect Trans Kids University,10.26
Kennesaw State,5.13
Knox College,102.65
Kansas,102.65
Kansas,102.65
Virginia Tech,1800
Villanova,51.32
USC (University Of Southern California),36.95
Pay Them Kids Their Money,256.64
Indiana,20.53
Protect Trans Kids University,30.05
Black Hills State,615.84
Virginia Tech,1800
Clemson,45.33
Texas Christian (TCU),124.21
Dartmouth,10.26
Indiana,67.75
South Carolina,61.47
Protect Trans Kids University,51.32
Florida State,36.54
Georgia State,51.32
Texas A&M,15.39
Michigan,86.23
Tennessee,102.65
Georgia,86
Florida,50
Protect Trans Kids University,147.27
Penn State,41.28
Alabama,144.74
Michigan,20.78
VCU,102.65
Protect Trans Kids University,21.76
Virginia Tech,153.98
Michigan,133.45
Georgia State,153.98
Duke,96.49
Protect Trans Kids University,31.82
Texas,217.78
Michigan,50
Penn State,22.16
Ohio State,35.14
Indiana University of Pennsylvania,374.7
Georgia Tech,112.92
Connecticut (UConn),184.78
Protect Trans Kids University,20.53
Florida Institute of Technology,10.26
Hendrix College,102.65
Holy Cross,1045.5
Oregon State,337.74
Ohio State,87.83
Syracuse,45.62
Indiana,67.75
Protect Trans Kids University,20.53
Protect Trans Kids University,102.65
Ohio State,35.14
Wisconsin,143.72
Oregon,36.23
Thiel College,39.36
Texas,513.29
Ohio State,9.23
Michigan,30.79
Michigan,54.18
Mississippi State,110.14
Boston University,20.5
UC San Diego,513.29
Vacation Bible School,25.66
Indiana,135.5
Texas,42.48
Ohio State,60.56
Montana State,51.32
Cardinal Stritch University,178.2
Florida,20.53
Oregon State,20.51
North Carolina (UNC),83.94
Notre Dame,205.31
Protect Trans Kids University,102.65
Protect Trans Kids University,102.65
Maryland,102.65
Maryland,120.19
North Carolina Central University,20.53
Rice,256.64
South Carolina,61.59
Georgia Tech,102.65
Mississippi (Ole Miss),102.65
Michigan,44.49
Baylor,113.71
Duke,61.59
Minnesota,253.56
Protect Trans Kids University,41.06
Vanderbilt,41.42
Protect Trans Kids University,1231.8
Iowa,10
Protect Trans Kids University,51.32
Michigan,133.45
Wake Forest,40.03
North Carolina (UNC),72.54
Michigan,102.65
Washington State,57.48
Ohio State,25.66
Georgia State,33.22
Notre Dame,153.98
Pittsburgh (Pitt),42.29
Bucknell,76.99
Notre Dame,102.65
Boston College,51.32
Michigan,13.1
Katholieke Universiteit Leuven,14.25
Florida State,82.12
Florida,52.45
Penn State,11.4
Penn,82.12
Michigan,31.85
Protect Trans Kids University,10.26
Michigan,13.44
Missouri (Mizzou),102.65
Cornell,20.53
Protect Trans Kids University,102.65
Protect Trans Kids University,51.32
Notre Dame,15.39
Florida,256.64
Colorado,41.15
Notre Dame,130.37
Illinois College,32.85
Georgetown,20.6
Louisiana State (LSU),174.52
Protect Trans Kids University,615.84
Protect Trans Kids University,51.32
Protect Trans Kids University,57.94
Baylor,51.32
Arizona State,256.64
West Virginia,259.23
Protect Trans Kids University,7.08
University of Night Ham,3.22
University of Night Ham,3.22
North Carolina (UNC),9.13
Indiana,102.65
University of Night Ham,3.22
USC (University Of Southern California),64.17
Texas,20.63
Protect Trans Kids University,51.32
Protect Trans Kids University,41.28
Protect Trans Kids University,102.65
Tulane,51.32
Arizona State,20.53
Luther College,153.98
Florida,2.05
Georgia Tech,227.9
Penn State,51.06
Penn State,40.71
Protect Trans Kids University,48.24
Arizona,102.65
Michigan,1231.8
Virginia Tech,38.15
Michigan,14.2
Penn State,51.32
Rutgers,159.12
UAB (Alabama-Birmingham),13.44
Protect Trans Kids University,102.65
Virginia (UVA),307.97
Protect Trans Kids University,51.32
UCLA,153.98
Ohio State,34.9
Buffalo,29.25
Virginia (UVA),45.41
Notre Dame,25.25
Loyola Chicago ,107.79
Michigan,51.32
Penn State,92.39
Protect Trans Kids University,207.06
Protect Trans Kids University,102.65
Auburn,31.92
Georgia,769.94
Notre Dame,76.99
Indiana,102.65
Georgia,1910.48
William & Mary,102.65
Michigan,102.65
Protect Trans Kids University,153.98
Northern Arizona,205.28
Michigan,76.99
Protect Trans Kids University,222
Kalamazoo College,30.79
Lake Superior State University,13.44
Colorado State,38.26
Louisville,20.66
Virginia Tech,102.65
Protect Trans Kids University,102.65
Protect Trans Kids University,38.78
South Carolina,20.53
Southern Methodist (SMU),23.72
Louisiana State (LSU),51.32
Louisiana State (LSU),20.72
Yale,500
Michigan,13.44
Illinois State,5.13
Protect Trans Kids University,51.32
Mississippi (Ole Miss),51.32
Protect Trans Kids University,25.66
Florida State,121.35
Texas,34.03
Northern Arizona,51.32
Cal (Berkeley),51.32
Georgia State,20.53
Protect Trans Kids University,51.32
Georgetown,221.81
North Carolina (UNC),299.76
Protect Trans Kids University,25.66
Texas A&M,369.48
UCLA,51.32
Georgia,25.66
Texas A&M,12.44
Iowa State,4134.07
Houston,51.32
Protect Trans Kids University,42.09
Michigan,51.32
Louisiana Monroe,20.72
Protect Trans Kids University,64
Auburn,30.79
Arizona State,100.09
Alabama,103.68
Protect Trans Kids University,256.64
Hawai'i,20.68
Protect Trans Kids University,102.65
Michigan,19.66
Hawai'i,20.68
Wisconsin,189.3
Penn State,51.32
Wisconsin,68.42
Houston,51.32
Rutgers,19.18
Protect Trans Kids University,102.65
Clemson,632.17
Michigan,161.28
Alabama,102.65
Kalamazoo College,30.79
Notre Dame,102.65
Brown,174.52
Michigan,13.1
Arizona State,46.39
UCLA,102.65
Auburn,102.65
Georgia Tech,102.65
Alabama,102.65
Louisiana State (LSU),100
Eastern Michigan,41.06
Wabash College,100
Pomona College,100
Marquette,91.09
Illinois,105.73
Wilkes University,74.73
Michigan,134.48
Alabama,28.88
Michigan,102.65
Hope College,102.65
Missouri (Mizzou),31.03
North Carolina (UNC),69.8
Florida,102.65
Dayton,10.26
Protect Trans Kids University,164.25
RPI,22.58
North Carolina (UNC),256.64
Michigan State,102.65
Tennessee,102.65
Protect Trans Kids University,102.65
Virginia Tech,64.03
Protect Trans Kids University,7.9
Marquette,20.98
Michigan,51.32
Protect Trans Kids University,20.63
Protect Trans Kids University,76.99
Providence College,25.66
Rutgers,20.53
Washington State,18.47
Indiana,67.75
Georgia Tech,28.98
Penn State,34.9
Northwestern,102.65
Georgia Tech,194.02
Georgia,51.32
Florida State,51.32
Michigan,2566.47
Michigan,36.24
Pittsburgh (Pitt),46.41
Protect Trans Kids University,64.67
Protect Trans Kids University,256.64
Tennessee,248.12
Auburn,51.32
Virginia Tech,102.65
Texas,17.07
Michigan,24.81
Northern Illinois,102.65
San Jose State,35.22
Pay Them Kids Their Money,10.26
Michigan,22.5
University of San Francisco,20.02
Louisville,42.23
Ohio State,34.23
Protect Trans Kids University,22.32
UCF (Central Florida),49.42
Protect Trans Kids University,102.65
Notre Dame,111.84
Protect Trans Kids University,51.32
Protect Trans Kids University,256.64
Toledo,85.99
Boston University,102.65
Iowa State,96.19
Oklahoma State,107.79
Vanderbilt,95.15
Plymouth State,53.38
Stanford,1283.23
Notre Dame,166.41
St. Olaf College,58.51
Colorado State,51.32
Stanford,48.14
Stanford,55.21
Georgetown,51.32
Protect Trans Kids University,35.21
Wisconsin,20.53
Michigan,134.31
South Carolina,58.37
Texas,79.42
Harvard,45.31
Johns Hopkins,51.32
Protect Trans Kids University,51.32
Protect Trans Kids University,102.65
Tennessee,102.65
Rutgers,131.3
Syracuse,44
Connecticut (UConn),47.42
Penn State,69.24
Protect Trans Kids University,429.4
Clemson,95
Protect Trans Kids University,18.4
Connecticut (UConn),250.43
Ohio State,76.11
Nebraska,119.08
Indiana,20.53
Colorado School of Mines,40.03
Eastern Washington University,27.71
Protect Trans Kids University,301.81
Iowa,1026.58
